ID,Prob1
172784, 0.22
172785, 0.29
172786, 0.31
172787, 0.29
172788, 0.16
172789, 0.28
172790, 0.29
172791, 0.21
172792, 0.16
172793, 0.38
172794, 0.16
172795, 0.22
172796, 0.17
172797, 0.34
172798, 0.31
172799, 0.38
172800, 0.22
172801, 0.29
172802, 0.59
172803, 0.29
172804, 0.33
172805, 0.26
172806, 0.21
172807, 0.64
172808, 0.38
172809, 0.26
172810, 0.49
172811, 0.38
172812, 0.29
172813, 0.12
172814, 0.39
172815, 0.64
172816, 0.21
172817, 0.26
172818, 0.29
172819, 0.47
172820, 0.71
172821, 0.25
172822, 0.12
172823, 0.36
172824, 0.22
172825, 0.16
172826, 0.22
172827, 0.26
172828, 0.31
172829, 0.49
172830, 0.29
172831, 0.71
172832, 0.59
172833, 0.29
172834, 0.21
172835, 0.25
172836, 0.36
172837, 0.21
172838, 0.39
172839, 0.25
172840, 0.25
172841, 0.16
172842, 0.27
172843, 0.22
172844, 0.26
172845, 0.72
172846, 0.31
172847, 0.47
172848, 0.64
172849, 0.38
172850, 0.27
172851, 0.29
172852, 0.22
172853, 0.42
172854, 0.38
172855, 0.45
172856, 0.26
172857, 0.31
172858, 0.26
172859, 0.39
172860, 0.22
172861, 0.62
172862, 0.22
172863, 0.25
172864, 0.29
172865, 0.47
172866, 0.27
172867, 0.33
172868, 0.60
172869, 0.21
172870, 0.59
172871, 0.21
172872, 0.36
172873, 0.29
172874, 0.49
172875, 0.25
172876, 0.77
172877, 0.31
172878, 0.66
172879, 0.33
172880, 0.59
172881, 0.26
172882, 0.29
172883, 0.35
172884, 0.27
172885, 0.33
172886, 0.22
172887, 0.28
172888, 0.25
172889, 0.59
172890, 0.49
172891, 0.34
172892, 0.75
172893, 0.29
172894, 0.32
172895, 0.32
172896, 0.33
172897, 0.40
172898, 0.09
172899, 0.22
172900, 0.29
172901, 0.29
172902, 0.71
172903, 0.32
172904, 0.71
172905, 0.21
172906, 0.38
172907, 0.49
172908, 0.21
172909, 0.34
172910, 0.35
172911, 0.09
172912, 0.66
172913, 0.28
172914, 0.43
172915, 0.21
172916, 0.71
172917, 0.31
172918, 0.47
172919, 0.31
172920, 0.29
172921, 0.26
172922, 0.29
172923, 0.21
172924, 0.25
172925, 0.29
172926, 0.31
172927, 0.29
172928, 0.16
172929, 0.49
172930, 0.26
172931, 0.08
172932, 0.26
172933, 0.38
172934, 0.35
172935, 0.62
172936, 0.16
172937, 0.60
172938, 0.09
172939, 0.20
172940, 0.49
172941, 0.47
172942, 0.26
172943, 0.40
172944, 0.43
172945, 0.31
172946, 0.16
172947, 0.21
172948, 0.26
172949, 0.25
172950, 0.21
172951, 0.28
172952, 0.25
172953, 0.36
172954, 0.26
172955, 0.59
172956, 0.32
172957, 0.31
172958, 0.38
172959, 0.22
172960, 0.29
172961, 0.29
172962, 0.16
172963, 0.64
172964, 0.08
172965, 0.47
172966, 0.34
172967, 0.26
172968, 0.29
172969, 0.34
172970, 0.60
172971, 0.21
172972, 0.58
172973, 0.27
172974, 0.29
172975, 0.26
172976, 0.40
172977, 0.38
172978, 0.25
172979, 0.25
172980, 0.59
172981, 0.31
172982, 0.32
172983, 0.57
172984, 0.29
172985, 0.21
172986, 0.26
172987, 0.38
172988, 0.16
172989, 0.16
172990, 0.80
172991, 0.16
172992, 0.29
172993, 0.29
172994, 0.29
172995, 0.72
172996, 0.21
172997, 0.26
172998, 0.42
172999, 0.26
173000, 0.59
173001, 0.38
173002, 0.38
173003, 0.26
173004, 0.39
173005, 0.49
173006, 0.75
173007, 0.29
173008, 0.38
173009, 0.27
173010, 0.38
173011, 0.29
173012, 0.31
173013, 0.29
173014, 0.40
173015, 0.49
173016, 0.53
173017, 0.59
173018, 0.44
173019, 0.21
173020, 0.33
173021, 0.25
173022, 0.44
173023, 0.33
173024, 0.16
173025, 0.21
173026, 0.49
173027, 0.80
173028, 0.16
173029, 0.38
173030, 0.72
173031, 0.26
173032, 0.22
173033, 0.26
173034, 0.22
173035, 0.31
173036, 0.29
173037, 0.38
173038, 0.21
173039, 0.58
173040, 0.21
173041, 0.34
173042, 0.38
173043, 0.16
173044, 0.55
173045, 0.27
173046, 0.21
173047, 0.38
173048, 0.59
173049, 0.45
173050, 0.20
173051, 0.29
173052, 0.22
173053, 0.29
173054, 0.38
173055, 0.21
173056, 0.29
173057, 0.36
173058, 0.23
173059, 0.49
173060, 0.16
173061, 0.21
173062, 0.29
173063, 0.38
173064, 0.27
173065, 0.27
173066, 0.22
173067, 0.29
173068, 0.21
173069, 0.38
173070, 0.47
173071, 0.25
173072, 0.22
173073, 0.22
173074, 0.26
173075, 0.21
173076, 0.49
173077, 0.34
173078, 0.29
173079, 0.29
173080, 0.21
173081, 0.49
173082, 0.16
173083, 0.47
173084, 0.25
173085, 0.29
173086, 0.38
173087, 0.32
173088, 0.20
173089, 0.29
173090, 0.21
173091, 0.22
173092, 0.16
173093, 0.31
173094, 0.32
173095, 0.80
173096, 0.29
173097, 0.25
173098, 0.34
173099, 0.34
173100, 0.31
173101, 0.25
173102, 0.31
173103, 0.16
173104, 0.25
173105, 0.17
173106, 0.23
173107, 0.41
173108, 0.17
173109, 0.38
173110, 0.22
173111, 0.27
173112, 0.59
173113, 0.21
173114, 0.29
173115, 0.17
173116, 0.33
173117, 0.38
173118, 0.25
173119, 0.25
173120, 0.16
173121, 0.31
173122, 0.29
173123, 0.16
173124, 0.23
173125, 0.29
173126, 0.09
173127, 0.43
173128, 0.40
173129, 0.20
173130, 0.57
173131, 0.21
173132, 0.40
173133, 0.29
173134, 0.16
173135, 0.33
173136, 0.45
173137, 0.16
173138, 0.49
173139, 0.59
173140, 0.25
173141, 0.09
173142, 0.21
173143, 0.61
173144, 0.21
173145, 0.27
173146, 0.16
173147, 0.47
173148, 0.60
173149, 0.25
173150, 0.60
173151, 0.35
173152, 0.26
173153, 0.26
173154, 0.21
173155, 0.29
173156, 0.25
173157, 0.71
173158, 0.21
173159, 0.28
173160, 0.26
173161, 0.29
173162, 0.21
173163, 0.38
173164, 0.41
173165, 0.27
173166, 0.21
173167, 0.21
173168, 0.71
173169, 0.21
173170, 0.16
173171, 0.22
173172, 0.49
173173, 0.26
173174, 0.26
173175, 0.33
173176, 0.36
173177, 0.25
173178, 0.25
173179, 0.38
173180, 0.22
173181, 0.16
173182, 0.22
173183, 0.07
173184, 0.27
173185, 0.28
173186, 0.60
173187, 0.25
173188, 0.34
173189, 0.21
173190, 0.71
173191, 0.47
173192, 0.33
173193, 0.16
173194, 0.39
173195, 0.31
173196, 0.09
173197, 0.25
173198, 0.20
173199, 0.21
173200, 0.45
173201, 0.60
173202, 0.21
173203, 0.22
173204, 0.16
173205, 0.21
173206, 0.31
173207, 0.29
173208, 0.08
173209, 0.27
173210, 0.25
173211, 0.32
173212, 0.76
173213, 0.25
173214, 0.33
173215, 0.31
173216, 0.26
173217, 0.25
173218, 0.29
173219, 0.34
173220, 0.29
173221, 0.49
173222, 0.29
173223, 0.59
173224, 0.38
173225, 0.28
173226, 0.27
173227, 0.31
173228, 0.25
173229, 0.29
173230, 0.60
173231, 0.21
173232, 0.49
173233, 0.60
173234, 0.39
173235, 0.77
173236, 0.34
173237, 0.22
173238, 0.49
173239, 0.21
173240, 0.50
173241, 0.27
173242, 0.38
173243, 0.38
173244, 0.26
173245, 0.29
173246, 0.38
173247, 0.21
173248, 0.66
173249, 0.28
173250, 0.40
173251, 0.38
173252, 0.25
173253, 0.16
173254, 0.29
173255, 0.51
173256, 0.59
173257, 0.45
173258, 0.29
173259, 0.25
173260, 0.60
173261, 0.71
173262, 0.29
173263, 0.39
173264, 0.39
173265, 0.25
173266, 0.16
173267, 0.26
173268, 0.21
173269, 0.71
173270, 0.31
173271, 0.47
173272, 0.64
173273, 0.31
173274, 0.40
173275, 0.47
173276, 0.29
173277, 0.28
173278, 0.32
173279, 0.25
173280, 0.21
173281, 0.38
173282, 0.33
173283, 0.26
173284, 0.16
173285, 0.39
173286, 0.62
173287, 0.21
173288, 0.38
173289, 0.59
173290, 0.60
173291, 0.21
173292, 0.66
173293, 0.21
173294, 0.66
173295, 0.29
173296, 0.31
173297, 0.21
173298, 0.28
173299, 0.34
173300, 0.49
173301, 0.32
173302, 0.21
173303, 0.29
173304, 0.21
173305, 0.38
173306, 0.34
173307, 0.22
173308, 0.34
173309, 0.21
173310, 0.25
173311, 0.40
173312, 0.21
173313, 0.71
173314, 0.29
173315, 0.29
173316, 0.29
173317, 0.16
173318, 0.42
173319, 0.29
173320, 0.22
173321, 0.27
173322, 0.40
173323, 0.29
173324, 0.23
173325, 0.29
173326, 0.32
173327, 0.22
173328, 0.29
173329, 0.27
173330, 0.22
173331, 0.49
173332, 0.38
173333, 0.16
173334, 0.38
173335, 0.21
173336, 0.80
173337, 0.22
173338, 0.26
173339, 0.21
173340, 0.31
173341, 0.26
173342, 0.29
173343, 0.66
173344, 0.25
173345, 0.49
173346, 0.51
173347, 0.25
173348, 0.22
173349, 0.34
173350, 0.21
173351, 0.38
173352, 0.49
173353, 0.38
173354, 0.59
173355, 0.39
173356, 0.26
173357, 0.25
173358, 0.31
173359, 0.21
173360, 0.59
173361, 0.29
173362, 0.31
173363, 0.59
173364, 0.21
173365, 0.60
173366, 0.21
173367, 0.49
173368, 0.16
173369, 0.29
173370, 0.31
173371, 0.66
173372, 0.16
173373, 0.29
173374, 0.31
173375, 0.26
173376, 0.59
173377, 0.26
173378, 0.21
173379, 0.49
173380, 0.21
173381, 0.08
173382, 0.25
173383, 0.33
173384, 0.60
173385, 0.26
173386, 0.27
173387, 0.42
173388, 0.49
173389, 0.25
173390, 0.21
173391, 0.17
173392, 0.22
173393, 0.22
173394, 0.33
173395, 0.29
173396, 0.29
173397, 0.16
173398, 0.26
173399, 0.38
173400, 0.26
173401, 0.45
173402, 0.29
173403, 0.28
173404, 0.26
173405, 0.38
173406, 0.66
173407, 0.38
173408, 0.21
173409, 0.66
173410, 0.59
173411, 0.45
173412, 0.29
173413, 0.71
173414, 0.35
173415, 0.58
173416, 0.40
173417, 0.36
173418, 0.35
173419, 0.71
173420, 0.16
173421, 0.25
173422, 0.71
173423, 0.22
173424, 0.26
173425, 0.49
173426, 0.16
173427, 0.16
173428, 0.08
173429, 0.16
173430, 0.29
173431, 0.25
173432, 0.39
173433, 0.29
173434, 0.60
173435, 0.64
173436, 0.25
173437, 0.38
173438, 0.43
173439, 0.26
173440, 0.55
173441, 0.38
173442, 0.46
173443, 0.31
173444, 0.25
173445, 0.39
173446, 0.40
173447, 0.21
173448, 0.16
173449, 0.59
173450, 0.43
173451, 0.34
173452, 0.58
173453, 0.31
173454, 0.29
173455, 0.26
173456, 0.51
173457, 0.41
173458, 0.31
173459, 0.38
173460, 0.21
173461, 0.32
173462, 0.71
173463, 0.62
173464, 0.29
173465, 0.22
173466, 0.59
173467, 0.71
173468, 0.21
173469, 0.21
173470, 0.42
173471, 0.43
173472, 0.31
173473, 0.25
173474, 0.16
173475, 0.34
173476, 0.76
173477, 0.38
173478, 0.39
173479, 0.21
173480, 0.26
173481, 0.09
173482, 0.25
173483, 0.16
173484, 0.61
173485, 0.06
173486, 0.80
173487, 0.59
173488, 0.33
173489, 0.71
173490, 0.16
173491, 0.38
173492, 0.25
173493, 0.32
173494, 0.49
173495, 0.39
173496, 0.39
173497, 0.31
173498, 0.38
173499, 0.21
173500, 0.59
173501, 0.31
173502, 0.22
173503, 0.08
173504, 0.21
173505, 0.45
173506, 0.31
173507, 0.38
173508, 0.36
173509, 0.38
173510, 0.26
173511, 0.36
173512, 0.38
173513, 0.31
173514, 0.26
173515, 0.72
173516, 0.80
173517, 0.34
173518, 0.21
173519, 0.49
173520, 0.47
173521, 0.26
173522, 0.06
173523, 0.34
173524, 0.26
173525, 0.61
173526, 0.21
173527, 0.40
173528, 0.47
173529, 0.22
173530, 0.38
173531, 0.39
173532, 0.26
173533, 0.33
173534, 0.16
173535, 0.22
173536, 0.80
173537, 0.27
173538, 0.21
173539, 0.29
173540, 0.38
173541, 0.33
173542, 0.29
173543, 0.41
173544, 0.29
173545, 0.31
173546, 0.25
173547, 0.26
173548, 0.26
173549, 0.28
173550, 0.29
173551, 0.38
173552, 0.21
173553, 0.57
173554, 0.58
173555, 0.59
173556, 0.26
173557, 0.31
173558, 0.34
173559, 0.31
173560, 0.47
173561, 0.58
173562, 0.38
173563, 0.29
173564, 0.22
173565, 0.25
173566, 0.44
173567, 0.31
173568, 0.33
173569, 0.16
173570, 0.35
173571, 0.57
173572, 0.16
173573, 0.39
173574, 0.28
173575, 0.60
173576, 0.25
173577, 0.31
173578, 0.21
173579, 0.35
173580, 0.26
173581, 0.26
173582, 0.29
173583, 0.29
173584, 0.49
173585, 0.31
173586, 0.57
173587, 0.29
173588, 0.71
173589, 0.29
173590, 0.33
173591, 0.49
173592, 0.27
173593, 0.39
173594, 0.25
173595, 0.44
173596, 0.72
173597, 0.22
173598, 0.66
173599, 0.26
173600, 0.16
173601, 0.33
173602, 0.39
173603, 0.31
173604, 0.16
173605, 0.27
173606, 0.45
173607, 0.22
173608, 0.16
173609, 0.66
173610, 0.59
173611, 0.36
173612, 0.66
173613, 0.09
173614, 0.27
173615, 0.21
173616, 0.09
173617, 0.47
173618, 0.33
173619, 0.22
173620, 0.40
173621, 0.20
173622, 0.49
173623, 0.34
173624, 0.51
173625, 0.59
173626, 0.26
173627, 0.21
173628, 0.29
173629, 0.34
173630, 0.34
173631, 0.57
173632, 0.16
173633, 0.25
173634, 0.80
173635, 0.29
173636, 0.16
173637, 0.76
173638, 0.47
173639, 0.36
173640, 0.29
173641, 0.38
173642, 0.29
173643, 0.26
173644, 0.38
173645, 0.34
173646, 0.31
173647, 0.57
173648, 0.75
173649, 0.28
173650, 0.26
173651, 0.60
173652, 0.49
173653, 0.21
173654, 0.59
173655, 0.41
173656, 0.29
173657, 0.21
173658, 0.22
173659, 0.38
173660, 0.26
173661, 0.36
173662, 0.21
173663, 0.21
173664, 0.16
173665, 0.22
173666, 0.80
173667, 0.23
173668, 0.22
173669, 0.31
173670, 0.21
173671, 0.26
173672, 0.38
173673, 0.22
173674, 0.25
173675, 0.22
173676, 0.49
173677, 0.43
173678, 0.27
173679, 0.31
173680, 0.29
173681, 0.59
173682, 0.28
173683, 0.75
173684, 0.41
173685, 0.80
173686, 0.71
173687, 0.34
173688, 0.23
173689, 0.16
173690, 0.36
173691, 0.71
173692, 0.72
173693, 0.38
173694, 0.31
173695, 0.59
173696, 0.21
173697, 0.29
173698, 0.21
173699, 0.26
173700, 0.29
173701, 0.21
173702, 0.41
173703, 0.09
173704, 0.51
173705, 0.20
173706, 0.43
173707, 0.45
173708, 0.44
173709, 0.34
173710, 0.36
173711, 0.38
173712, 0.44
173713, 0.21
173714, 0.38
173715, 0.71
173716, 0.21
173717, 0.31
173718, 0.34
173719, 0.27
173720, 0.16
173721, 0.57
173722, 0.34
173723, 0.33
173724, 0.31
173725, 0.35
173726, 0.41
173727, 0.49
173728, 0.25
173729, 0.59
173730, 0.29
173731, 0.21
173732, 0.23
173733, 0.25
173734, 0.38
173735, 0.16
173736, 0.20
173737, 0.59
173738, 0.59
173739, 0.38
173740, 0.21
173741, 0.29
173742, 0.21
173743, 0.21
173744, 0.29
173745, 0.75
173746, 0.45
173747, 0.25
173748, 0.27
173749, 0.35
173750, 0.38
173751, 0.39
173752, 0.26
173753, 0.47
173754, 0.29
173755, 0.31
173756, 0.29
173757, 0.34
173758, 0.29
173759, 0.29
173760, 0.27
173761, 0.59
173762, 0.39
173763, 0.21
173764, 0.29
173765, 0.16
173766, 0.32
173767, 0.21
173768, 0.45
173769, 0.29
173770, 0.34
173771, 0.26
173772, 0.25
173773, 0.38
173774, 0.45
173775, 0.39
173776, 0.38
173777, 0.21
173778, 0.66
173779, 0.38
173780, 0.29
173781, 0.45
173782, 0.49
173783, 0.31
173784, 0.80
173785, 0.39
173786, 0.64
173787, 0.31
173788, 0.26
173789, 0.71
173790, 0.39
173791, 0.09
173792, 0.08
173793, 0.49
173794, 0.20
173795, 0.39
173796, 0.26
173797, 0.25
173798, 0.23
173799, 0.64
173800, 0.16
173801, 0.39
173802, 0.22
173803, 0.31
173804, 0.59
173805, 0.38
173806, 0.34
173807, 0.16
173808, 0.34
173809, 0.27
173810, 0.29
173811, 0.42
173812, 0.34
173813, 0.29
173814, 0.25
173815, 0.20
173816, 0.28
173817, 0.31
173818, 0.59
173819, 0.29
173820, 0.22
173821, 0.26
173822, 0.26
173823, 0.36
173824, 0.38
173825, 0.33
173826, 0.59
173827, 0.41
173828, 0.47
173829, 0.25
173830, 0.22
173831, 0.54
173832, 0.47
173833, 0.59
173834, 0.47
173835, 0.38
173836, 0.45
173837, 0.16
173838, 0.80
173839, 0.38
173840, 0.34
173841, 0.49
173842, 0.49
173843, 0.80
173844, 0.16
173845, 0.28
173846, 0.22
173847, 0.22
173848, 0.38
173849, 0.38
173850, 0.71
173851, 0.31
173852, 0.22
173853, 0.46
173854, 0.47
173855, 0.49
173856, 0.31
173857, 0.16
173858, 0.26
173859, 0.59
173860, 0.21
173861, 0.21
173862, 0.80
173863, 0.16
173864, 0.39
173865, 0.22
173866, 0.26
173867, 0.62
173868, 0.45
173869, 0.72
173870, 0.21
173871, 0.28
173872, 0.26
173873, 0.29
173874, 0.21
173875, 0.38
173876, 0.31
173877, 0.29
173878, 0.32
173879, 0.45
173880, 0.21
173881, 0.64
173882, 0.27
173883, 0.16
173884, 0.27
173885, 0.22
173886, 0.22
173887, 0.31
173888, 0.29
173889, 0.38
173890, 0.29
173891, 0.29
173892, 0.51
173893, 0.22
173894, 0.59
173895, 0.31
173896, 0.21
173897, 0.62
173898, 0.22
173899, 0.38
173900, 0.29
173901, 0.31
173902, 0.28
173903, 0.21
173904, 0.21
173905, 0.38
173906, 0.32
173907, 0.34
173908, 0.29
173909, 0.71
173910, 0.75
173911, 0.22
173912, 0.28
173913, 0.21
173914, 0.31
173915, 0.38
173916, 0.22
173917, 0.16
173918, 0.25
173919, 0.21
173920, 0.26
173921, 0.38
173922, 0.80
173923, 0.25
173924, 0.35
173925, 0.26
173926, 0.25
173927, 0.26
173928, 0.35
173929, 0.29
173930, 0.25
173931, 0.16
173932, 0.32
173933, 0.54
173934, 0.16
173935, 0.38
173936, 0.21
173937, 0.46
173938, 0.28
173939, 0.59
173940, 0.33
173941, 0.12
173942, 0.16
173943, 0.25
173944, 0.35
173945, 0.45
173946, 0.39
173947, 0.29
173948, 0.21
173949, 0.29
173950, 0.25
173951, 0.31
173952, 0.26
173953, 0.71
173954, 0.16
173955, 0.22
173956, 0.21
173957, 0.26
173958, 0.21
173959, 0.59
173960, 0.36
173961, 0.38
173962, 0.29
173963, 0.26
173964, 0.21
173965, 0.16
173966, 0.36
173967, 0.40
173968, 0.45
173969, 0.71
173970, 0.45
173971, 0.38
173972, 0.16
173973, 0.29
173974, 0.49
173975, 0.80
173976, 0.33
173977, 0.21
173978, 0.09
173979, 0.21
173980, 0.26
173981, 0.33
173982, 0.38
173983, 0.64
173984, 0.16
173985, 0.29
173986, 0.21
173987, 0.29
173988, 0.38
173989, 0.22
173990, 0.26
173991, 0.23
173992, 0.21
173993, 0.21
173994, 0.16
173995, 0.21
173996, 0.21
173997, 0.57
173998, 0.22
173999, 0.25
174000, 0.34
174001, 0.22
174002, 0.33
174003, 0.55
174004, 0.29
174005, 0.31
174006, 0.34
174007, 0.47
174008, 0.32
174009, 0.27
174010, 0.29
174011, 0.38
174012, 0.58
174013, 0.45
174014, 0.26
174015, 0.29
174016, 0.16
174017, 0.22
174018, 0.50
174019, 0.27
174020, 0.36
174021, 0.29
174022, 0.25
174023, 0.23
174024, 0.26
174025, 0.64
174026, 0.16
174027, 0.16
174028, 0.42
174029, 0.45
174030, 0.32
174031, 0.22
174032, 0.29
174033, 0.25
174034, 0.21
174035, 0.26
174036, 0.21
174037, 0.59
174038, 0.42
174039, 0.39
174040, 0.42
174041, 0.26
174042, 0.25
174043, 0.29
174044, 0.66
174045, 0.16
174046, 0.29
174047, 0.25
174048, 0.21
174049, 0.59
174050, 0.71
174051, 0.31
174052, 0.34
174053, 0.22
174054, 0.26
174055, 0.21
174056, 0.71
174057, 0.66
174058, 0.21
174059, 0.16
174060, 0.21
174061, 0.39
174062, 0.39
174063, 0.38
174064, 0.22
174065, 0.21
174066, 0.16
174067, 0.22
174068, 0.42
174069, 0.21
174070, 0.21
174071, 0.25
174072, 0.71
174073, 0.66
174074, 0.29
174075, 0.09
174076, 0.21
174077, 0.43
174078, 0.12
174079, 0.39
174080, 0.45
174081, 0.59
174082, 0.38
174083, 0.31
174084, 0.80
174085, 0.16
174086, 0.38
174087, 0.16
174088, 0.25
174089, 0.35
174090, 0.22
174091, 0.31
174092, 0.21
174093, 0.34
174094, 0.22
174095, 0.41
174096, 0.49
174097, 0.16
174098, 0.26
174099, 0.34
174100, 0.64
174101, 0.80
174102, 0.39
174103, 0.29
174104, 0.27
174105, 0.29
174106, 0.16
174107, 0.35
174108, 0.22
174109, 0.21
174110, 0.31
174111, 0.58
174112, 0.34
174113, 0.21
174114, 0.25
174115, 0.29
174116, 0.29
174117, 0.21
174118, 0.25
174119, 0.38
174120, 0.47
174121, 0.25
174122, 0.27
174123, 0.38
174124, 0.31
174125, 0.31
174126, 0.39
174127, 0.66
174128, 0.29
174129, 0.29
174130, 0.66
174131, 0.21
174132, 0.16
174133, 0.16
174134, 0.46
174135, 0.34
174136, 0.49
174137, 0.27
174138, 0.22
174139, 0.25
174140, 0.34
174141, 0.16
174142, 0.44
174143, 0.25
174144, 0.46
174145, 0.25
174146, 0.27
174147, 0.39
174148, 0.16
174149, 0.26
174150, 0.22
174151, 0.53
174152, 0.38
174153, 0.22
174154, 0.26
174155, 0.38
174156, 0.10
174157, 0.28
174158, 0.51
174159, 0.60
174160, 0.31
174161, 0.38
174162, 0.28
174163, 0.33
174164, 0.33
174165, 0.09
174166, 0.09
174167, 0.22
174168, 0.17
174169, 0.28
174170, 0.21
174171, 0.16
174172, 0.27
174173, 0.31
174174, 0.34
174175, 0.29
174176, 0.29
174177, 0.16
174178, 0.22
174179, 0.16
174180, 0.29
174181, 0.38
174182, 0.16
174183, 0.36
174184, 0.21
174185, 0.40
174186, 0.29
174187, 0.59
174188, 0.21
174189, 0.59
174190, 0.29
174191, 0.25
174192, 0.29
174193, 0.26
174194, 0.36
174195, 0.26
174196, 0.34
174197, 0.26
174198, 0.20
174199, 0.16
174200, 0.31
174201, 0.25
174202, 0.16
174203, 0.25
174204, 0.29
174205, 0.58
174206, 0.29
174207, 0.21
174208, 0.59
174209, 0.51
174210, 0.29
174211, 0.29
174212, 0.27
174213, 0.25
174214, 0.38
174215, 0.25
174216, 0.47
174217, 0.29
174218, 0.39
174219, 0.26
174220, 0.26
174221, 0.60
174222, 0.27
174223, 0.23
174224, 0.49
174225, 0.25
174226, 0.29
174227, 0.29
174228, 0.29
174229, 0.49
174230, 0.32
174231, 0.33
174232, 0.26
174233, 0.58
174234, 0.22
174235, 0.29
174236, 0.05
174237, 0.28
174238, 0.38
174239, 0.59
174240, 0.23
174241, 0.66
174242, 0.29
174243, 0.21
174244, 0.49
174245, 0.28
174246, 0.32
174247, 0.21
174248, 0.16
174249, 0.17
174250, 0.49
174251, 0.38
174252, 0.66
174253, 0.34
174254, 0.49
174255, 0.51
174256, 0.22
174257, 0.29
174258, 0.26
174259, 0.28
174260, 0.66
174261, 0.26
174262, 0.19
174263, 0.32
174264, 0.49
174265, 0.80
174266, 0.47
174267, 0.29
174268, 0.71
174269, 0.16
174270, 0.20
174271, 0.49
174272, 0.26
174273, 0.21
174274, 0.21
174275, 0.51
174276, 0.34
174277, 0.29
174278, 0.26
174279, 0.49
174280, 0.34
174281, 0.39
174282, 0.21
174283, 0.57
174284, 0.45
174285, 0.27
174286, 0.41
174287, 0.45
174288, 0.31
174289, 0.31
174290, 0.39
174291, 0.38
174292, 0.38
174293, 0.26
174294, 0.21
174295, 0.32
174296, 0.29
174297, 0.53
174298, 0.21
174299, 0.08
174300, 0.32
174301, 0.21
174302, 0.29
174303, 0.59
174304, 0.45
174305, 0.35
174306, 0.26
174307, 0.42
174308, 0.34
174309, 0.77
174310, 0.36
174311, 0.21
174312, 0.27
174313, 0.21
174314, 0.26
174315, 0.21
174316, 0.26
174317, 0.59
174318, 0.40
174319, 0.29
174320, 0.59
174321, 0.29
174322, 0.80
174323, 0.21
174324, 0.60
174325, 0.41
174326, 0.34
174327, 0.49
174328, 0.38
174329, 0.22
174330, 0.21
174331, 0.29
174332, 0.08
174333, 0.31
174334, 0.21
174335, 0.39
174336, 0.29
174337, 0.31
174338, 0.22
174339, 0.71
174340, 0.29
174341, 0.32
174342, 0.59
174343, 0.27
174344, 0.25
174345, 0.25
174346, 0.41
174347, 0.26
174348, 0.21
174349, 0.61
174350, 0.21
174351, 0.25
174352, 0.47
174353, 0.27
174354, 0.29
174355, 0.26
174356, 0.27
174357, 0.21
174358, 0.31
174359, 0.28
174360, 0.32
174361, 0.29
174362, 0.47
174363, 0.21
174364, 0.59
174365, 0.21
174366, 0.45
174367, 0.36
174368, 0.31
174369, 0.16
174370, 0.23
174371, 0.41
174372, 0.31
174373, 0.27
174374, 0.26
174375, 0.21
174376, 0.16
174377, 0.26
174378, 0.21
174379, 0.47
174380, 0.28
174381, 0.59
174382, 0.16
174383, 0.29
174384, 0.28
174385, 0.33
174386, 0.28
174387, 0.38
174388, 0.38
174389, 0.45
174390, 0.26
174391, 0.16
174392, 0.41
174393, 0.60
174394, 0.27
174395, 0.29
174396, 0.45
174397, 0.27
174398, 0.27
174399, 0.21
174400, 0.26
174401, 0.31
174402, 0.27
174403, 0.21
174404, 0.59
174405, 0.59
174406, 0.21
174407, 0.25
174408, 0.21
174409, 0.22
174410, 0.27
174411, 0.25
174412, 0.27
174413, 0.49
174414, 0.58
174415, 0.36
174416, 0.35
174417, 0.16
174418, 0.59
174419, 0.21
174420, 0.25
174421, 0.41
174422, 0.33
174423, 0.57
174424, 0.38
174425, 0.22
174426, 0.31
174427, 0.58
174428, 0.49
174429, 0.59
174430, 0.36
174431, 0.47
174432, 0.26
174433, 0.77
174434, 0.31
174435, 0.28
174436, 0.32
174437, 0.21
174438, 0.26
174439, 0.16
174440, 0.25
174441, 0.25
174442, 0.29
174443, 0.29
174444, 0.49
174445, 0.38
174446, 0.27
174447, 0.32
174448, 0.34
174449, 0.29
174450, 0.75
174451, 0.21
174452, 0.21
174453, 0.47
174454, 0.60
174455, 0.16
174456, 0.59
174457, 0.25
174458, 0.16
174459, 0.47
174460, 0.29
174461, 0.49
174462, 0.26
174463, 0.29
174464, 0.38
174465, 0.31
174466, 0.60
174467, 0.29
174468, 0.29
174469, 0.28
174470, 0.29
174471, 0.59
174472, 0.31
174473, 0.27
174474, 0.31
174475, 0.32
174476, 0.21
174477, 0.25
174478, 0.22
174479, 0.31
174480, 0.28
174481, 0.27
174482, 0.59
174483, 0.21
174484, 0.26
174485, 0.21
174486, 0.21
174487, 0.26
174488, 0.21
174489, 0.49
174490, 0.47
174491, 0.26
174492, 0.25
174493, 0.21
174494, 0.31
174495, 0.31
174496, 0.44
174497, 0.22
174498, 0.21
174499, 0.29
174500, 0.21
174501, 0.26
174502, 0.77
174503, 0.21
174504, 0.45
174505, 0.49
174506, 0.23
174507, 0.25
174508, 0.22
174509, 0.47
174510, 0.59
174511, 0.33
174512, 0.31
174513, 0.29
174514, 0.47
174515, 0.26
174516, 0.09
174517, 0.60
174518, 0.26
174519, 0.26
174520, 0.59
174521, 0.34
174522, 0.27
174523, 0.39
174524, 0.16
174525, 0.31
174526, 0.38
174527, 0.29
174528, 0.25
174529, 0.38
174530, 0.77
174531, 0.21
174532, 0.45
